student_id,date_registered,total_minutes_watched,num_paid_days,buckets
290426,2022-09-12,219.68,365 days,"(120.0, 240.0]"
290444,2022-09-13,726.0400000000001,61 days,"(480.0, 1000.0]"
290458,2022-09-13,78.34,365 days,"(60.0, 120.0]"
290465,2022-09-13,598.55,365 days,"(480.0, 1000.0]"
290487,2022-09-13,251.76999999999998,61 days,"(240.0, 480.0]"
290496,2022-09-13,857.95,365 days,"(480.0, 1000.0]"
290554,2022-09-13,128.68,365 days,"(120.0, 240.0]"
290600,2022-09-13,5.32,1 days,"(0.0, 30.0]"
290719,2022-09-14,91.83,61 days,"(60.0, 120.0]"
290733,2022-09-14,45.400000000000006,365 days,"(30.0, 60.0]"
290746,2022-09-14,1745.22,61 days,"(1000.0, 2000.0]"
290775,2022-09-15,58.29,30 days,"(30.0, 60.0]"
290843,2022-09-15,654.34,31 days,"(480.0, 1000.0]"
290906,2022-09-16,87.43,365 days,"(60.0, 120.0]"
290920,2022-09-16,306.21000000000004,365 days,"(240.0, 480.0]"
290929,2022-09-16,0.0,365 days,0
290945,2022-09-16,464.62999999999994,61 days,"(240.0, 480.0]"
290953,2022-09-16,493.77000000000004,365 days,"(480.0, 1000.0]"
290954,2022-09-16,0.25,365 days,"(0.0, 30.0]"
290988,2022-09-16,226.51,365 days,"(120.0, 240.0]"
290989,2022-09-16,226.09999999999997,49 days,"(120.0, 240.0]"
290991,2022-09-16,159.64,365 days,"(120.0, 240.0]"
291011,2022-09-16,33.69,365 days,"(30.0, 60.0]"
291024,2022-09-17,130.21,365 days,"(120.0, 240.0]"
291053,2022-09-17,301.41,365 days,"(240.0, 480.0]"
291061,2022-09-17,448.9,31 days,"(240.0, 480.0]"
291088,2022-09-17,123.57,365 days,"(120.0, 240.0]"
291098,2022-09-17,248.95000000000002,365 days,"(240.0, 480.0]"
291116,2022-09-18,3120.9400000000005,365 days,"(3000.0, 4000.0]"
291165,2022-09-18,40.35,61 days,"(30.0, 60.0]"
291177,2022-09-18,254.60000000000002,61 days,"(240.0, 480.0]"
291214,2022-09-18,0.4,365 days,"(0.0, 30.0]"
291234,2022-09-19,73.96000000000001,365 days,"(60.0, 120.0]"
291250,2022-09-19,177.27000000000004,61 days,"(120.0, 240.0]"
291264,2022-09-19,1114.1000000000001,365 days,"(1000.0, 2000.0]"
291306,2022-09-19,144.10999999999999,61 days,"(120.0, 240.0]"
291321,2022-09-19,240.57999999999998,61 days,"(240.0, 480.0]"
291347,2022-09-19,428.68999999999994,30 days,"(240.0, 480.0]"
291349,2022-09-19,384.09,61 days,"(240.0, 480.0]"
291356,2022-09-19,45.67,365 days,"(30.0, 60.0]"
291366,2022-09-19,151.02,365 days,"(120.0, 240.0]"
291400,2022-09-20,462.53999999999996,91 days,"(240.0, 480.0]"
291401,2022-09-20,806.9399999999999,91 days,"(480.0, 1000.0]"
291402,2022-09-20,170.1,365 days,"(120.0, 240.0]"
291404,2022-09-20,290.23999999999995,365 days,"(240.0, 480.0]"
291412,2022-09-20,184.15,61 days,"(120.0, 240.0]"
291425,2022-09-20,2041.9099999999996,365 days,"(2000.0, 3000.0]"
291436,2022-09-20,57.19,365 days,"(30.0, 60.0]"
291452,2022-09-20,707.1899999999999,365 days,"(480.0, 1000.0]"
291458,2022-09-20,79.02,365 days,"(60.0, 120.0]"
291462,2022-09-20,1368.32,365 days,"(1000.0, 2000.0]"
291498,2022-09-21,16.83,31 days,"(0.0, 30.0]"
291561,2022-09-21,182.84,365 days,"(120.0, 240.0]"
291565,2022-09-21,107.88000000000001,365 days,"(60.0, 120.0]"
291566,2022-09-21,485.3,365 days,"(480.0, 1000.0]"
291575,2022-09-21,196.59,11 days,"(120.0, 240.0]"
291576,2022-09-21,733.5900000000001,365 days,"(480.0, 1000.0]"
291577,2022-09-21,484.78999999999996,365 days,"(480.0, 1000.0]"
291589,2022-09-21,0.05,365 days,"(0.0, 30.0]"
291599,2022-09-22,114.39999999999999,365 days,"(60.0, 120.0]"
291606,2022-09-22,594.38,365 days,"(480.0, 1000.0]"
291617,2022-09-22,0.0,365 days,0
291626,2022-09-22,1409.81,91 days,"(1000.0, 2000.0]"
291695,2022-09-22,32.37,365 days,"(30.0, 60.0]"
291706,2022-09-22,732.02,30 days,"(480.0, 1000.0]"
291713,2022-09-22,174.60000000000002,30 days,"(120.0, 240.0]"
291725,2022-09-22,32.44,365 days,"(30.0, 60.0]"
291728,2022-09-22,21.54,61 days,"(0.0, 30.0]"
291730,2022-09-22,112.41999999999999,365 days,"(60.0, 120.0]"
291743,2022-09-22,319.53,365 days,"(240.0, 480.0]"
291744,2022-09-22,825.0999999999999,365 days,"(480.0, 1000.0]"
291745,2022-09-22,33.19,365 days,"(30.0, 60.0]"
291769,2022-09-23,3235.79,365 days,"(3000.0, 4000.0]"
291783,2022-09-23,26.659999999999997,365 days,"(0.0, 30.0]"
291789,2022-09-23,1943.9699999999998,365 days,"(1000.0, 2000.0]"
291823,2022-09-23,218.89999999999998,365 days,"(120.0, 240.0]"
291824,2022-09-23,32.17,31 days,"(30.0, 60.0]"
291836,2022-09-23,294.02,365 days,"(240.0, 480.0]"
291837,2022-09-23,163.27999999999997,365 days,"(120.0, 240.0]"
291853,2022-09-23,367.95,365 days,"(240.0, 480.0]"
291855,2022-09-23,55.540000000000006,30 days,"(30.0, 60.0]"
291858,2022-09-23,21.490000000000002,365 days,"(0.0, 30.0]"
291945,2022-09-24,606.6200000000001,31 days,"(480.0, 1000.0]"
291949,2022-09-24,296.46000000000004,30 days,"(240.0, 480.0]"
291963,2022-09-24,0.3,6 days,"(0.0, 30.0]"
291976,2022-09-24,147.10999999999999,365 days,"(120.0, 240.0]"
291977,2022-09-25,136.85,365 days,"(120.0, 240.0]"
291988,2022-09-25,0.07,365 days,"(0.0, 30.0]"
291998,2022-09-25,121.08,365 days,"(120.0, 240.0]"
292032,2022-09-25,85.87,365 days,"(60.0, 120.0]"
292033,2022-09-25,443.99,365 days,"(240.0, 480.0]"
292048,2022-09-25,511.1,92 days,"(480.0, 1000.0]"
292061,2022-09-25,228.72,30 days,"(120.0, 240.0]"
292066,2022-09-26,0.27,365 days,"(0.0, 30.0]"
292077,2022-09-26,665.2499999999999,365 days,"(480.0, 1000.0]"
292086,2022-09-26,82.85,365 days,"(60.0, 120.0]"
292109,2022-09-26,51.55,365 days,"(30.0, 60.0]"
292113,2022-09-26,217.09,365 days,"(120.0, 240.0]"
292114,2022-09-26,493.67,365 days,"(480.0, 1000.0]"
292129,2022-09-26,508.18999999999994,365 days,"(480.0, 1000.0]"
292133,2022-09-26,23.310000000000002,365 days,"(0.0, 30.0]"
292139,2022-09-26,205.20000000000002,365 days,"(120.0, 240.0]"
292148,2022-09-26,189.61,365 days,"(120.0, 240.0]"
292151,2022-09-26,2341.61,32 days,"(2000.0, 3000.0]"
292191,2022-09-27,577.51,365 days,"(480.0, 1000.0]"
292346,2022-09-27,0.0,365 days,0
292374,2022-09-27,2.95,365 days,"(0.0, 30.0]"
292385,2022-09-28,176.76000000000002,365 days,"(120.0, 240.0]"
292402,2022-09-28,1025.46,365 days,"(1000.0, 2000.0]"
292406,2022-09-28,1906.85,365 days,"(1000.0, 2000.0]"
292411,2022-09-28,30.37,7 days,"(30.0, 60.0]"
292424,2022-09-28,0.0,1 days,0
292426,2022-09-28,13.98,365 days,"(0.0, 30.0]"
292428,2022-09-28,492.45000000000005,365 days,"(480.0, 1000.0]"
292431,2022-09-28,28.790000000000003,365 days,"(0.0, 30.0]"
292436,2022-09-28,373.82000000000005,365 days,"(240.0, 480.0]"
292447,2022-09-28,108.39,61 days,"(60.0, 120.0]"
292453,2022-09-28,70.12,365 days,"(60.0, 120.0]"
292456,2022-09-28,0.22,365 days,"(0.0, 30.0]"
292462,2022-09-28,168.93,365 days,"(120.0, 240.0]"
292475,2022-09-28,27.28,365 days,"(0.0, 30.0]"
292486,2022-09-29,583.42,365 days,"(480.0, 1000.0]"
292491,2022-09-29,1088.8899999999999,365 days,"(1000.0, 2000.0]"
292493,2022-09-29,12.319999999999999,365 days,"(0.0, 30.0]"
292496,2022-09-29,544.76,365 days,"(480.0, 1000.0]"
292499,2022-09-29,228.66,365 days,"(120.0, 240.0]"
292510,2022-09-29,220.02,365 days,"(120.0, 240.0]"
292531,2022-09-29,104.44,365 days,"(60.0, 120.0]"
292534,2022-09-29,57.199999999999996,365 days,"(30.0, 60.0]"
292538,2022-09-29,476.03000000000003,365 days,"(240.0, 480.0]"
292560,2022-09-29,0.0,365 days,0
292566,2022-09-29,24.19,365 days,"(0.0, 30.0]"
292572,2022-09-29,2009.62,365 days,"(2000.0, 3000.0]"
292573,2022-09-29,413.79999999999995,365 days,"(240.0, 480.0]"
292574,2022-09-29,1033.73,365 days,"(1000.0, 2000.0]"
292576,2022-09-29,309.21,365 days,"(240.0, 480.0]"
292578,2022-09-29,119.55,365 days,"(60.0, 120.0]"
292580,2022-09-29,1.4400000000000002,365 days,"(0.0, 30.0]"
292585,2022-09-29,279.14,365 days,"(240.0, 480.0]"
292588,2022-09-29,0.0,365 days,0
292589,2022-09-29,61.16,365 days,"(60.0, 120.0]"
292595,2022-09-29,199.95000000000002,365 days,"(120.0, 240.0]"
292596,2022-09-29,1169.4099999999999,365 days,"(1000.0, 2000.0]"
292601,2022-09-29,163.65,365 days,"(120.0, 240.0]"
292604,2022-09-29,0.0,365 days,0
292608,2022-09-29,132.78,365 days,"(120.0, 240.0]"
292609,2022-09-29,0.0,365 days,0
292611,2022-09-29,616.5899999999999,365 days,"(480.0, 1000.0]"
292614,2022-09-29,47.83,365 days,"(30.0, 60.0]"
292624,2022-09-30,62.6,365 days,"(60.0, 120.0]"
292625,2022-09-30,872.2299999999999,365 days,"(480.0, 1000.0]"
292627,2022-09-30,172.85,365 days,"(120.0, 240.0]"
292629,2022-09-30,14.43,365 days,"(0.0, 30.0]"
292634,2022-09-30,73.75,365 days,"(60.0, 120.0]"
292639,2022-09-30,0.0,365 days,0
292640,2022-09-30,215.01,365 days,"(120.0, 240.0]"
292641,2022-09-30,562.12,365 days,"(480.0, 1000.0]"
292648,2022-09-30,114.97,365 days,"(60.0, 120.0]"
292650,2022-09-30,776.0400000000002,365 days,"(480.0, 1000.0]"
292653,2022-09-30,10.120000000000001,365 days,"(0.0, 30.0]"
292720,2022-09-30,536.14,383 days,"(480.0, 1000.0]"
292815,2022-10-01,1905.13,365 days,"(1000.0, 2000.0]"
292818,2022-10-01,53.5,31 days,"(30.0, 60.0]"
292819,2022-10-01,691.5899999999999,31 days,"(480.0, 1000.0]"
292820,2022-10-01,15.41,9 days,"(0.0, 30.0]"
292862,2022-10-01,858.09,365 days,"(480.0, 1000.0]"
292882,2022-10-01,687.5600000000001,365 days,"(480.0, 1000.0]"
292901,2022-10-02,852.46,31 days,"(480.0, 1000.0]"
292924,2022-10-02,1165.7600000000002,365 days,"(1000.0, 2000.0]"
292931,2022-10-02,210.65000000000003,31 days,"(120.0, 240.0]"
292955,2022-10-02,12.12,365 days,"(0.0, 30.0]"
292992,2022-10-02,19.08,365 days,"(0.0, 30.0]"
293002,2022-10-02,230.51,365 days,"(120.0, 240.0]"
293067,2022-10-03,158.3,365 days,"(120.0, 240.0]"
293083,2022-10-03,2691.2999999999997,365 days,"(2000.0, 3000.0]"
293126,2022-10-03,238.64000000000001,31 days,"(120.0, 240.0]"
293156,2022-10-03,990.45,22 days,"(480.0, 1000.0]"
293207,2022-10-04,1357.36,31 days,"(1000.0, 2000.0]"
293214,2022-10-04,708.3299999999999,31 days,"(480.0, 1000.0]"
293251,2022-10-04,0.07,92 days,"(0.0, 30.0]"
293274,2022-10-04,354.39,365 days,"(240.0, 480.0]"
293298,2022-10-04,119.57,31 days,"(60.0, 120.0]"
293300,2022-10-04,121.73999999999998,365 days,"(120.0, 240.0]"
293303,2022-10-04,415.35999999999996,31 days,"(240.0, 480.0]"
293324,2022-10-05,924.1800000000001,31 days,"(480.0, 1000.0]"
293330,2022-10-05,109.3,365 days,"(60.0, 120.0]"
293345,2022-10-05,676.73,365 days,"(480.0, 1000.0]"
293425,2022-10-05,62.849999999999994,31 days,"(60.0, 120.0]"
293497,2022-10-06,220.66,31 days,"(120.0, 240.0]"
293504,2022-10-06,1.1300000000000001,365 days,"(0.0, 30.0]"
293539,2022-10-06,273.27000000000004,365 days,"(240.0, 480.0]"
293541,2022-10-06,257.90999999999997,365 days,"(240.0, 480.0]"
293542,2022-10-06,84.14000000000001,31 days,"(60.0, 120.0]"
293564,2022-10-06,921.8899999999999,25 days,"(480.0, 1000.0]"
293579,2022-10-06,0.48,31 days,"(0.0, 30.0]"
293600,2022-10-06,159.53,365 days,"(120.0, 240.0]"
293627,2022-10-07,80.92,365 days,"(60.0, 120.0]"
293713,2022-10-07,1171.6000000000001,31 days,"(1000.0, 2000.0]"
293843,2022-10-08,4.2,365 days,"(0.0, 30.0]"
293858,2022-10-08,616.0,365 days,"(480.0, 1000.0]"
293859,2022-10-08,92.15,365 days,"(60.0, 120.0]"
293894,2022-10-09,828.8199999999999,365 days,"(480.0, 1000.0]"
293951,2022-10-09,931.31,365 days,"(480.0, 1000.0]"
293955,2022-10-09,1.6,365 days,"(0.0, 30.0]"
293962,2022-10-09,1790.78,365 days,"(1000.0, 2000.0]"
293965,2022-10-09,701.0699999999999,365 days,"(480.0, 1000.0]"
293976,2022-10-09,348.14,365 days,"(240.0, 480.0]"
294006,2022-10-10,569.31,31 days,"(480.0, 1000.0]"
294020,2022-10-10,93.65,31 days,"(60.0, 120.0]"
294113,2022-10-10,431.46,31 days,"(240.0, 480.0]"
294131,2022-10-10,111.97,30 days,"(60.0, 120.0]"
294132,2022-10-10,214.25,31 days,"(120.0, 240.0]"
294185,2022-10-10,177.25000000000003,365 days,"(120.0, 240.0]"
294189,2022-10-11,524.82,31 days,"(480.0, 1000.0]"
294193,2022-10-11,524.53,365 days,"(480.0, 1000.0]"
294203,2022-10-11,31.9,31 days,"(30.0, 60.0]"
294208,2022-10-11,0.0,365 days,0
294227,2022-10-11,548.2,365 days,"(480.0, 1000.0]"
294286,2022-10-11,444.65999999999997,365 days,"(240.0, 480.0]"
294338,2022-10-12,562.14,365 days,"(480.0, 1000.0]"
294343,2022-10-12,310.22,31 days,"(240.0, 480.0]"
294429,2022-10-12,431.30000000000007,31 days,"(240.0, 480.0]"
294560,2022-10-13,180.19000000000003,31 days,"(120.0, 240.0]"
294590,2022-10-13,435.15000000000003,31 days,"(240.0, 480.0]"
294629,2022-10-13,381.37,31 days,"(240.0, 480.0]"
294648,2022-10-14,199.9,31 days,"(120.0, 240.0]"
294674,2022-10-14,205.69000000000003,31 days,"(120.0, 240.0]"
294682,2022-10-14,366.1,31 days,"(240.0, 480.0]"
294694,2022-10-14,0.0,365 days,0
294783,2022-10-15,211.31,31 days,"(120.0, 240.0]"
294792,2022-10-15,307.37,365 days,"(240.0, 480.0]"
294859,2022-10-15,18.67,365 days,"(0.0, 30.0]"
294907,2022-10-16,439.59000000000003,31 days,"(240.0, 480.0]"
294936,2022-10-16,0.15,31 days,"(0.0, 30.0]"
294948,2022-10-16,356.48,365 days,"(240.0, 480.0]"
294949,2022-10-16,392.88000000000005,365 days,"(240.0, 480.0]"
294979,2022-10-16,171.16000000000003,365 days,"(120.0, 240.0]"
295088,2022-10-17,512.1800000000001,31 days,"(480.0, 1000.0]"
295106,2022-10-17,481.99,365 days,"(480.0, 1000.0]"
295214,2022-10-18,9.83,365 days,"(0.0, 30.0]"
295256,2022-10-19,1108.5,31 days,"(1000.0, 2000.0]"
295273,2022-10-19,125.76,31 days,"(120.0, 240.0]"
295355,2022-10-19,41.989999999999995,365 days,"(30.0, 60.0]"
295497,2022-10-20,293.40999999999997,31 days,"(240.0, 480.0]"
295506,2022-10-20,0.0,365 days,0
295526,2022-10-21,48.72,365 days,"(30.0, 60.0]"
295550,2022-10-21,0.0,365 days,0
295578,2022-10-21,187.54000000000002,31 days,"(120.0, 240.0]"
295655,2022-10-22,0.1,365 days,"(0.0, 30.0]"
295684,2022-10-22,0.53,365 days,"(0.0, 30.0]"
295781,2022-10-23,143.52,365 days,"(120.0, 240.0]"
295803,2022-10-23,77.99000000000001,365 days,"(60.0, 120.0]"
295817,2022-10-23,20.98,365 days,"(0.0, 30.0]"
295823,2022-10-23,0.0,365 days,0
295829,2022-10-23,117.64999999999999,365 days,"(60.0, 120.0]"
295859,2022-10-23,271.89,365 days,"(240.0, 480.0]"
295863,2022-10-23,346.44,365 days,"(240.0, 480.0]"
295865,2022-10-23,48.05,365 days,"(30.0, 60.0]"
295890,2022-10-24,38.269999999999996,365 days,"(30.0, 60.0]"
295929,2022-10-24,79.42,31 days,"(60.0, 120.0]"
295941,2022-10-24,10.03,365 days,"(0.0, 30.0]"
295949,2022-10-24,23.089999999999996,1 days,"(0.0, 30.0]"
295972,2022-10-24,143.93,365 days,"(120.0, 240.0]"
296033,2022-10-25,87.08,31 days,"(60.0, 120.0]"
296094,2022-10-25,81.34,31 days,"(60.0, 120.0]"
296124,2022-10-25,184.45999999999998,365 days,"(120.0, 240.0]"
296160,2022-10-25,11.249999999999998,365 days,"(0.0, 30.0]"
296252,2022-10-26,224.79999999999998,31 days,"(120.0, 240.0]"
296254,2022-10-26,45.18,365 days,"(30.0, 60.0]"
296290,2022-10-26,189.24,365 days,"(120.0, 240.0]"
296291,2022-10-26,268.09000000000003,365 days,"(240.0, 480.0]"
296388,2022-10-27,185.24,31 days,"(120.0, 240.0]"
296396,2022-10-27,23.67,365 days,"(0.0, 30.0]"
296402,2022-10-27,538.83,34 days,"(480.0, 1000.0]"
296426,2022-10-27,145.12,6 days,"(120.0, 240.0]"
296461,2022-10-27,446.64,31 days,"(240.0, 480.0]"
296564,2022-10-28,102.85000000000001,30 days,"(60.0, 120.0]"
296578,2022-10-28,65.02000000000001,31 days,"(60.0, 120.0]"
296593,2022-10-28,54.29,365 days,"(30.0, 60.0]"
296613,2022-10-28,194.35000000000002,30 days,"(120.0, 240.0]"
296644,2022-10-28,82.10000000000001,365 days,"(60.0, 120.0]"
296709,2022-10-29,149.35,31 days,"(120.0, 240.0]"
296732,2022-10-29,91.42999999999999,31 days,"(60.0, 120.0]"
296766,2022-10-29,0.0,31 days,0
296812,2022-10-30,51.8,30 days,"(30.0, 60.0]"
296813,2022-10-30,110.61999999999999,31 days,"(60.0, 120.0]"
296836,2022-10-30,67.03,31 days,"(60.0, 120.0]"
296863,2022-10-30,81.58000000000001,31 days,"(60.0, 120.0]"
296865,2022-10-30,116.30000000000001,365 days,"(60.0, 120.0]"
296911,2022-10-30,20.72,26 days,"(0.0, 30.0]"
296965,2022-10-31,2.15,92 days,"(0.0, 30.0]"
